UUID,Template,Street,City,State,Zip,OutputStreet,OutputCity,OutputState,OutputZip,Lon,Lat,Header,SL,SL2,County,RFD_ID,FS,WZ,PWF_DistanceInFeet,YrBuilt,LivingArea,Baths,HalfBaths,HalfBaths,InputStreet,InputCity,InputState,InputZip,NumCandidates,NumCloseCandidates,GoodCandidate
58333289e1619,RMIatTXwithRMS,5114 Stormy Trail,San Antonio,TX,78247,5114 STORMY TRL,SAN ANTONIO,TX,78247,-98.388072,29.583855,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,120.0,120.0,Bexar,RM480292317,1.05,OUT,6708,1997,2850,3,1,1,,,,,,,
58333204b336e,RMIatTXwithRMS,9011 CEDAR RUN FALLS,TOMBALL,TX,77375,9011 CEDAR RUN FLS,TOMBALL,TX,77375,-95.558817,30.114779,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,46,40,Harris,RM482010730,1.03,OUT,2300,2005,2612,3,1,1,,,,,,,
5833317d0b21d,RMIatTXwithRMS,8051 MONTAGUE MANOR LN,HOUSTON,TX,77072,8051 MONTAGUE MANOR LN,HOUSTON,TX,77072,-95.613611,29.689986,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,37,34,Harris,RM482010110,1.86,OUT,18104,2006,1812,3,1,1,,,,,,,
5833316d31406,RMIatTXwithRMS,1126 Birchstone Dr,Missouri City,TX,77459,1126 BIRCHSTONE DR,MISSOURI CITY,TX,77459,-95.573143,29.602648,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,34,32,Fort Bend,RM481570360,1.85,OUT,20890,1997,1571,2,,,,,,,,,
5833314b71a42,RMIatTXwithRMS,4305 Ruben M Torres Blvd,Brownsville,TX,78526,4305 RUBEN M TORRES BLVD,BROWNSVILLE,TX,78526,-97.450306,25.949741,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,12.6,9.7,Cameron,RM480610800,2.13,,0,,,,,,,,,,,,
58333149115be,RMIatTXwithRMS,2806 Amber Dale Ct,Houston,TX,77059,2806 AMBER DALE CT,HOUSTON,TX,77059,-95.139586,29.600705,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,7.8,7.8,Harris,RM482010310,1.80,OUT,3605,1993,2620,3,1,1,,,,,,,
58333138ae983,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,4305 RUBEN TORRES,BROWNSVILLE,TX,78526,2,2,False
583330d552cf7,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,148 Lake Glen Dr,San Marcos,TX,78666,0,0,False
583330c4ccd55,RMIatTXwithRMS,502 Melanie Dr,Pharr,TX,78577,502 MELANIE DR,PHARR,TX,78577,-98.178926,26.15785,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,49,49,Hidalgo,RM482150150,3.05,OUT,461,2006,1821,2,,,,,,,,,
583330b968c58,RMIatTXwithRMS,5403 Westbrook Oaks,Spring,TX,77379,5403 WESTBROOK OAKS WAY,SPRING,TX,77379,-95.503193,30.043395,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,41,34,Harris,RM482010410,0.43,OUT,2342,1994,4368,4,1,1,,,,,,,
5833309378b21,RMIatTXwithRMS,3335 Crestmeadow,Pasadena,TX,77505,3335 CRESTMEADOW DR,PASADENA,TX,77505,-95.139139,29.659095,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,7.6,6,Harris,RM482010570,1.29,OUT,8231,1974,1831,2,,,,,,,,,
58333040b66c5,RMIatTXwithRMS,7110 Quail Field Dr,Houston,TX,77095,7110 QUAIL FIELD DR,HOUSTON,TX,77095,-95.631951,29.881023,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,41,36,Harris,RM482010140,1.66,OUT,9648,1977,2538,3,1,1,,,,,,,
5833302d581f4,RMIatTXwithRMS,6216 JORDAN DR,PEARLAND,TX,77584,6216 JORDAN DR,PEARLAND,TX,77584,-95.317695,29.550634,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,17.9,17.9,Brazoria,RM480390530,1.65,,3131,1998,3433,,,,,,,,,,
5833301242e42,RMIatTXwithRMS,24710 Hunting Valley,Katy,TX,77494,24710 HUNTING VALLEY CT,KATY,TX,77494,-95.786647,29.745904,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,48,44,Fort Bend,RM481570220,0.60,OUT,16368,2003,2827,2,,,,,,,,,
58332fec3f3e1,RMIatTXwithRMS,15622 Whitewater lane,Houston,TX,77079,15622 WHITEWATER LN,HOUSTON,TX,77079,-95.63255,29.781412,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,39,35,Harris,RM482010310,1.11,OUT,2590,1980,2313,2,,,,,,,,,
58332f8c1099a,RMIatTXwithRMS,1920 Tracy Lynn Lane,Alvin,TX,77511,1920 TRACY LYNN LN,ALVIN,TX,77511,-95.273068,29.404053,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,16.9,14.2,Brazoria,RM480390240,0.76,,3707,1970,1766,2,,,,,,,,,
58332ef11c5e3,RMIatTXwithRMS,1 Pine View Dr,Angleton,TX,77515,1 PINE VIEW DR,ANGLETON,TX,77515,-95.429521,29.192546,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,15.5,14.3,Brazoria,RM480390260,0.32,,2184,1978,2069,2,,,,,,,,,
58332ed96c75d,RMIatTXwithRMS,3603 Windy Drift,Katy,TX,77494,3603 WINDY DRIFT LN,KATY,TX,77494,-95.826068,29.731078,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,50,46,Fort Bend,RM481570220,2.04,OUT,15039,2007,2988,2,,,,,,,,,
58332ea93dee2,RMIatTXwithRMS,14918 Shady Bend Dr,Houston,TX,77070,14918 SHADY BEND DR,HOUSTON,TX,77070,-95.601729,29.990645,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,43,37,Harris,RM482010560,1.03,OUT,12554,1975,1984,2,,,,,,,,,
58332e2e918b8,RMIatTXwithRMS,11406 Spring Grove Dr,Houston,TX,77099,11406 SPRING GROVE DR,HOUSTON,TX,77099,-95.578161,29.667417,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,35,32,Harris,RM482010310,1.05,OUT,22140,1971,1616,2,,,,,,,,,
58332dcc28785,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,5114 June Ct,Edinburg,TX,78539,0,0,False
58332db75f687,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,5114 June Court,Edinburg,TX,78539,0,0,False
58332d510ef83,RMIatTXwithRMS,8519 EVENING LIGHT DR,SUGARLAND,TX,77479,8519 EVENING LIGHT DR,SUGAR LAND,TX,77479,-95.659505,29.549108,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,39,37,Fort Bend,RM481570260,2.76,OUT,1811,2002,2585,2,,,,,,,,,
58332d2fc5fb6,RMIatTXwithRMS,15754 Sweetwater Creek Dr,Houston,TX,77095,15754 SWEETWATER CREEK DR,HOUSTON,TX,77095,-95.645822,29.895513,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,42,37,Harris,RM482010310,0.73,OUT,15990,1984,2544,3,1,1,,,,,,,
58332cde73d68,RMIatTXwithRMS,3138 SHAWNEE DR,SUGAR LAND,TX,77479,3138 SHAWNEE DR,SUGAR LAND,TX,77479,-95.59731,29.581475,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,35,34,Fort Bend,RM481570130,0.98,OUT,13481,1978,2356,2,,,,,,,,,
58332b4305750,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,9627 Humboldt Trail,Iowa Colony,TX,77583,0,0,False
58332adcdab91,RMIatTXwithRMS,15202 Wildhurst LN,Cypress,TX,77429,15202 WILDHURST LN,CYPRESS,TX,77429,-95.674665,29.99841,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,47,41,Harris,RM482010310,2.38,OUT,2863,2006,2122,2,,,,,,,,,
583327a067f9d,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,9627 Humboldt Trail,Iowa Colony,TX,77583,0,0,False
5833279fd444b,RMIatTXwithRMS,11115 Kitty Brook,Houston,TX,77071,11115 KITTY BROOK DR,HOUSTON,TX,77071,-95.513926,29.657989,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,31,28,Harris,RM482010310,0.15,OUT,23976,1978,1895,2,,,,,,,,,
5833279fc5a7e,RMIatTXwithRMS,20806 CAMPHOR TREE DR,KATY,TX,77449,20806 CAMPHOR TREE DR,KATY,TX,77449,-95.734129,29.812679,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,45,41,Harris,RM482010850,1.84,OUT,10171,1996,2741,3,1,1,,,,,,,
5833275c97431,RMIatTXwithRMS,9456 LAKE CONROE DR,CONROE,TX,77304,9456 LAKE CONROE DR,CONROE,TX,77304,-95.541652,30.384641,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,60,53,Montgomery,RM483390320,4.12,OUT,1507,2008,894,1,,,,,,,,,
583326d543125,RMIatTXwithRMS,20406 HORSESHOE CANYON DR,CYPRESS,TX,77433,20406 HORSESHOE CANYON DR,CYPRESS,TX,77433,-95.724566,29.906228,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,47,42,Harris,RM482010140,3.89,OUT,5862,2009,3983,4,1,1,,,,,,,
5833254763743,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,4762 Cr-353,Brazoria,TX,77422,2,2,False
5833253f96c51,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,4762 County Road 353,Brazoria,TX,77422,2,2,False
58332525011ad,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,4762 County Road,Brazoria,TX,77422,0,0,False
583324da7dd90,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,4762 Cr-353,Brazoria,TX,77422,2,2,False
583324cf3abcc,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,4762 Cr-353,Brazoria,TX,77422,2,2,False
583324c1a433c,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,4762 Cr-353,Brazoria,TX,77422,2,2,False
583324ba0b414,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,4762 Cr-353,Brazoria,TX,77422,2,2,False
583324b9bd40d,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,4762 Cr-353,Brazoria,TX,77422,2,2,False
583324a1d929b,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,4762 CR 353,Brazoria,TX,77422,2,2,False
58332464c99a2,RMIatTXwithRMS,11311 CHESTNUT WOODS TRAIL,HOUSTON,TX,77065,11311 CHESTNUT WOODS TRL,HOUSTON,TX,77065,-95.611515,29.930891,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,42,36,Harris,RM482010310,2.30,OUT,23753,1993,2556,3,1,1,,,,,,,
5833237cdaf62,RMIatTXwithRMS,28514 Hoffman Spring Ln,Fulshear,TX,77441,28514 HOFFMAN SPRING LN,FULSHEAR,TX,77441,-95.867645,29.710331,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,52,49,Fort Bend,RM481570300,3.24,OUT,3851,2015,5517,4,,,,,,,,,
583323145ce45,RMIatTXwithRMS,7815 Echo Brook Dr,Houston,TX,77037,7815 ECHO BROOK DR,HOUSTON,TX,77037,-95.392589,29.875343,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,28,21.7,Harris,RM482010310,1.82,OUT,33145,1964,1719,2,,,,,,,,,
58332311111ff,RMIatTXwithRMS,14718 Via del Norte Drive,Houston,TX,77083,14718 VIA DEL NORTE DR,HOUSTON,TX,77083,-95.646937,29.706071,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,39,36,Harris,RM482010110,0.70,OUT,9504,1999,3227,3,1,1,,,,,,,
583323069e3af,RMIatTXwithRMS,7467 Floyd DR,Mission,TX,78572,7467 FLOYD DR,MISSION,TX,78572,-98.415578,26.243455,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,61,61,Hidalgo,RM482150260,3.44,OUT,1190,1998,1160,2,,,,,,,,,
583322e57ef5a,RMIatTXwithRMS,12439 BRAZOS BEND TRAIL,HUMBLE,TX,77346,12439 BRAZOS BEND TRL,HUMBLE,TX,77346,-95.188064,29.987254,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,24.5,18.6,Harris,RM482010030,1.54,OUT,5977,2005,2822,4,1,1,,,,,,,
583322adce30f,RMIatTXwithRMS,9535 Meadowbriar,Houston,TX,77063,9535 MEADOWBRIAR LN,HOUSTON,TX,77063,-95.534619,29.732974,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,32,29,Harris,RM482010310,1.13,OUT,27152,1956,1751,2,,,,,,,,,
5833227a7dbc2,RMIatTXwithRMS,15202 Wildhurst Lane,Cyoress,TX,77429,15202 WILDHURST LN,CYPRESS,TX,77429,-95.674665,29.99841,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,47,41,Harris,RM482010310,2.38,OUT,2863,2006,2122,2,,,,,,,,,
583321a51cc66,RMIatTXwithRMS,119 W 7TH ST,DEER PARK,TX,77536,119 W 7TH ST,DEER PARK,TX,77536,-95.125001,29.705976,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,7.9,4.1,Harris,RM482010160,0.54,OUT,11774,1958,1042,1,,,,,,,,,
5833210e8cc20,RMIatTXwithRMS,3004 BROKEN BRIDGE LN,PEARLAND,TX,77581,3004 BROKEN BRIDGE LN,PEARLAND,TX,77581,-95.266374,29.571787,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,15,15,Brazoria,RM480390530,0.93,,1917,2010,3973,,,,,,,,,,
583320ba2d91b,RMIatTXwithRMS,8702 Camden Row Ct,Houston,TX,77095,8702 CAMDEN ROW CT,HOUSTON,TX,77095,-95.666397,29.908093,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,44,38,Harris,RM482010310,2.50,OUT,13202,2005,2246,2,,,,,,,,,
58331f5656804,RMIatTXwithRMS,16415 WILLOWPARK DR,TOMBALL,TX,77377,16415 WILLOWPARK DR,TOMBALL,TX,77377,-95.60982,30.010391,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,44,38,Harris,RM482010560,1.82,OUT,5906,1989,3202,4,1,1,,,,,,,
58331d5792d86,RMIatTXwithRMS,1106 KINGBRIDGE RD,HOUSTON,TX,77073,1106 KINGSBRIDGE RD,HOUSTON,TX,77073,-95.41327,30.027964,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,36,29,Harris,RM482010610,2.30,OUT,2395,1966,2363,2,,,,,,,,,
